Datum : 	05.12.2013
Durchmesser :	69,3
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg Sollwert	Ch 1 Weg	Ch 1 W2TK Mittel	W2TK 7733	W2TK 7734	W2TK 7737	Ch 1 MTS Aufnehmer Mittel	1944 A	1944 B	2157
41613	90,352539	-22,199705	-22,180262	0	-0,11955816	-0,075473793	-0,069051407	-0,078872889	-0,078497082	-0,034979172	-0,014981601	-0,018166982	-0,020384584
41613	90,452148	-22,010448	-21,999548	0	-0,11866167	-0,0749873	-0,068562396	-0,078386679	-0,078012824	-0,034862489	-0,014855459	-0,018016994	-0,020248838
41613	90,551758	-21,82119	-21,83683	0	-0,11814423	-0,07454142	-0,068046652	-0,077992439	-0,077585161	-0,034793802	-0,014754707	-0,017896239	-0,020122115
41613	90,651367	-21,631933	-21,643755	0	-0,11772458	-0,074042492	-0,06752158	-0,077527188	-0,0770787	-0,03477456	-0,014722232	-0,017750241	-0,019993706
41613	90,750977	-21,442675	-21,434525	0	-0,11638775	-0,073510312	-0,066935636	-0,077012442	-0,076582849	-0,034686543	-0,014567485	-0,017680075	-0,019769548
41613	90,850586	-21,253416	-21,239161	0	-0,11574551	-0,073023282	-0,066444598	-0,076548122	-0,076077133	-0,034580056	-0,014419456	-0,017510749	-0,019624785
41613	90,950195	-21,064159	-21,031729	0	-0,11536013	-0,072505243	-0,065891318	-0,07606113	-0,075563282	-0,0344963	-0,014276896	-0,017422222	-0,019452572
41613	91,049805	-20,874901	-20,858603	0	-0,11430401	-0,07200899	-0,065339483	-0,075609565	-0,075077921	-0,034378067	-0,014113328	-0,017227203	-0,01927934
41613	91,149414	-20,685644	-20,670321	0	-0,11343304	-0,071525678	-0,064838104	-0,075141072	-0,074597865	-0,034324758	-0,014014926	-0,017167848	-0,019125771
41613	91,249023	-20,496386	-20,530569	0	-0,1134187	-0,071080744	-0,064356633	-0,074725658	-0,07415995	-0,034264077	-0,013979398	-0,017030995	-0,019002268
41613	91,348633	-20,307127	-20,367828	0	-0,11228397	-0,070635393	-0,063886188	-0,074302457	-0,073717535	-0,034218583	-0,013890534	-0,01694873	-0,018897137
41613	91,448242	-20,11787	-20,16567	0	-0,11147149	-0,070139989	-0,063405834	-0,073817864	-0,073196262	-0,034138136	-0,013723092	-0,016751666	-0,018732347
41613	91,547852	-19,928612	-19,960699	0	-0,11068191	-0,069618054	-0,062838294	-0,073359892	-0,072655976	-0,03401671	-0,013583192	-0,016633637	-0,01857489
41613	91,647461	-19,739355	-19,745243	0	-0,10979995	-0,069063149	-0,062258311	-0,072823137	-0,072108001	-0,033938751	-0,013489796	-0,016534973	-0,018370802
41613	91,74707	-19,550097	-19,538054	0	-0,10909829	-0,068577096	-0,061744832	-0,072368324	-0,07161814	-0,033827353	-0,013342753	-0,016332343	-0,018206693
41613	91,84668	-19,36084	-19,338928	0	-0,10869298	-0,068039417	-0,061182879	-0,071852982	-0,071082383	-0,033724166	-0,013232391	-0,016161893	-0,018069036
41613	91,946289	-19,171581	-19,195766	0	-0,10756552	-0,067528211	-0,060624339	-0,071389616	-0,070570678	-0,033676885	-0,013162191	-0,016061362	-0,017957956
41613	92,045898	-18,982323	-19,016054	0	-0,10696575	-0,067072257	-0,060157187	-0,07095775	-0,070101827	-0,033596367	-0,013068194	-0,015947118	-0,017790301
41613	92,145508	-18,793066	-18,828766	0	-0,1060145	-0,06658864	-0,059642337	-0,07048896	-0,069634616	-0,033546567	-0,012954695	-0,015864156	-0,017652668
41613	92,245117	-18,603807	-18,639109	0	-0,1053106	-0,066099167	-0,05914057	-0,070034444	-0,069122493	-0,033456016	-0,012798499	-0,015702479	-0,017445158
41613	92,344727	-18,414551	-18,44161	0	-0,10483284	-0,065607533	-0,058620997	-0,069563046	-0,068638563	-0,033368018	-0,012668898	-0,01561226	-0,017295087
41613	92,444336	-18,225292	-18,263586	0	-0,10379888	-0,065102957	-0,058094151	-0,069097579	-0,068117142	-0,033286862	-0,012538533	-0,015467177	-0,017104987
41613	92,543945	-18,036034	-18,095304	0	-0,10342225	-0,064617828	-0,057568498	-0,068639353	-0,067645639	-0,033209994	-0,012488746	-0,015284075	-0,016992263
41613	92,643555	-17,846777	-17,894234	0	-0,10199938	-0,0640762	-0,05700653	-0,068144277	-0,067077786	-0,033137962	-0,012393543	-0,015225687	-0,016852759
41613	92,743164	-17,657518	-17,704887	0	-0,10151323	-0,063527912	-0,056421898	-0,067639202	-0,066522628	-0,033056013	-0,012298562	-0,015073107	-0,016685665
41613	92,842773	-17,468262	-17,48608	0	-0,10050777	-0,062996909	-0,055882506	-0,067141466	-0,065966755	-0,032931332	-0,012117612	-0,014863436	-0,016493378
41613	92,942383	-17,279003	-17,299667	0	-0,099895149	-0,062475197	-0,055343427	-0,06665045	-0,065431714	-0,032869488	-0,012062867	-0,014787176	-0,016336344
41613	93,041992	-17,089745	-17,095907	0	-0,098951161	-0,061953072	-0,054784022	-0,066169277	-0,064905912	-0,032821387	-0,011872333	-0,014641644	-0,016139731
41613	93,141602	-16,900488	-16,90913	0	-0,098513253	-0,061434597	-0,054231636	-0,065708406	-0,064363748	-0,032704849	-0,011761349	-0,014483887	-0,015947435
41613	93,241211	-16,711229	-16,735815	0	-0,097574107	-0,060931951	-0,05370415	-0,065230332	-0,06386137	-0,03264343	-0,011667392	-0,01437487	-0,015839525
41613	93,34082	-16,521973	-16,539986	0	-0,097244419	-0,060366444	-0,053140678	-0,064672291	-0,063286364	-0,03255659	-0,011620365	-0,014275779	-0,015712496
41613	93,44043	-16,332714	-16,343267	0	-0,095713884	-0,059837457	-0,052590735	-0,064206257	-0,062715381	-0,032461096	-0,011413469	-0,014103639	-0,015515697
41613	93,540039	-16,143456	-16,145399	0	-0,095200352	-0,059333365	-0,052048065	-0,063752048	-0,06219998	-0,032383926	-0,011323752	-0,014019012	-0,015367714
41613	93,639648	-15,954198	-15,983708	0	-0,094581582	-0,05885398	-0,051560007	-0,063309334	-0,061692595	-0,032267503	-0,011157065	-0,01386645	-0,015218432
41613	93,739258	-15,76494	-15,775298	0	-0,093693659	-0,058344718	-0,051040523	-0,062829196	-0,061164439	-0,032162692	-0,011057236	-0,013679125	-0,014976813
41613	93,838867	-15,575683	-15,578217	0	-0,093153492	-0,057808619	-0,050505869	-0,062333651	-0,060586333	-0,032130867	-0,010977007	-0,013592224	-0,014816585
41613	93,938477	-15,386425	-15,400403	0	-0,092303939	-0,057283156	-0,049969994	-0,061835989	-0,060043484	-0,03206031	-0,010845914	-0,01351349	-0,014791944
41613	94,038086	-15,197167	-15,239041	0	-0,091644749	-0,056772854	-0,049419872	-0,061378688	-0,059520006	-0,031988427	-0,010873652	-0,013328233	-0,014630818
41613	94,137695	-15,007909	-15,049534	0	-0,090511888	-0,05624193	-0,048899509	-0,060864504	-0,058961779	-0,031904258	-0,010697119	-0,013160001	-0,014468585
41613	94,237305	-14,818651	-14,84201	0	-0,089558959	-0,055710569	-0,048324354	-0,060376946	-0,058430403	-0,031815302	-0,01055087	-0,013057194	-0,014274601
41613	94,336914	-14,629394	-14,64455	0	-0,088816136	-0,05514593	-0,04774379	-0,059848145	-0,057845861	-0,031681333	-0,010349329	-0,012918032	-0,014094018
41613	94,436523	-14,440136	-14,424911	0	-0,088186376	-0,054579113	-0,047156863	-0,059324257	-0,057256222	-0,031570449	-0,01028594	-0,012683057	-0,013934551
41613	94,536133	-14,250878	-14,240424	0	-0,087391026	-0,054022036	-0,046570666	-0,058809903	-0,056685537	-0,031525921	-0,010171611	-0,012641392	-0,013703479
41613	94,635742	-14,06162	-14,070193	0	-0,086370483	-0,053524558	-0,04603868	-0,058353595	-0,056181401	-0,031467766	-0,010095411	-0,012477779	-0,013622772
41613	94,735352	-13,872362	-13,889323	0	-0,085519068	-0,052993733	-0,04547862	-0,057854436	-0,055648148	-0,03138528	-0,0099561214	-0,012376497	-0,013491857
41613	94,834961	-13,683105	-13,718744	0	-0,084990449	-0,052485917	-0,044960968	-0,057373032	-0,055123746	-0,031286664	-0,0098097837	-0,012278928	-0,013322259
41613	94,93457	-13,493847	-13,522546	0	-0,084309094	-0,051970534	-0,044420548	-0,056888282	-0,054602772	-0,031203019	-0,0097361049	-0,012137857	-0,013108887
41613	95,03418	-13,304589	-13,295257	0	-0,083382614	-0,051392276	-0,043827288	-0,056348152	-0,054001391	-0,03112204	-0,0096035907	-0,011981365	-0,012977467
41613	95,133789	-13,115331	-13,104397	0	-0,08274354	-0,050857976	-0,043279387	-0,05587	-0,053424537	-0,030984014	-0,0094376653	-0,011846564	-0,012800107
41613	95,233398	-12,926073	-12,924452	0	-0,081359223	-0,050343186	-0,0427536	-0,055389855	-0,052886099	-0,030896589	-0,0093406448	-0,01166324	-0,012586509
41613	95,333008	-12,736815	-12,752891	0	-0,08043386	-0,049786139	-0,042160533	-0,054877434	-0,052320451	-0,030869767	-0,0092749242	-0,011556859	-0,012476704
41613	95,432617	-12,547558	-12,569971	0	-0,079768896	-0,0492374	-0,041619696	-0,054374091	-0,051718414	-0,030799657	-0,0092047844	-0,011378269	-0,012296581
41613	95,532227	-12,3583	-12,367105	0	-0,079152174	-0,048661746	-0,041045927	-0,053806301	-0,051133007	-0,030754734	-0,0091079604	-0,011339166	-0,012157174
41613	95,631836	-12,169042	-12,152266	0	-0,077618845	-0,048077956	-0,040454708	-0,053262707	-0,050516456	-0,030668654	-0,0088930717	-0,011239353	-0,012001562
41613	95,731445	-11,979784	-11,964756	0	-0,077435188	-0,047522709	-0,039891295	-0,052741546	-0,049935281	-0,030540036	-0,0087916953	-0,011024782	-0,011824221
41613	95,831055	-11,790526	-11,767419	0	-0,076542608	-0,046997394	-0,039367594	-0,052222207	-0,049402386	-0,030499611	-0,0086765094	-0,010920911	-0,011647636
41613	95,930664	-11,601269	-11,565584	0	-0,07507503	-0,046443127	-0,038821883	-0,051704053	-0,048803449	-0,0303219	-0,0084995693	-0,010760742	-0,011489927
41613	96,030273	-11,412011	-11,382618	0	-0,074228644	-0,045851912	-0,038238578	-0,051126413	-0,048190743	-0,030278457	-0,0084268833	-0,010614284	-0,01132082
41613	96,129883	-11,222754	-11,232286	0	-0,073869154	-0,045312561	-0,037705608	-0,050599325	-0,047632754	-0,030205393	-0,0083338497	-0,010477819	-0,011189438
41613	96,229492	-11,033495	-11,018188	0	-0,072822347	-0,044781089	-0,037154578	-0,050121974	-0,047066718	-0,030126505	-0,0081671011	-0,010383786	-0,011040654
41613	96,329102	-10,844237	-10,8316	0	-0,071909651	-0,044195864	-0,036580898	-0,049547054	-0,046459645	-0,03003224	-0,0081257289	-0,010211832	-0,010835337
41613	96,428711	-10,65498	-10,645993	0	-0,071143359	-0,04365072	-0,036029778	-0,049043313	-0,045879066	-0,029955734	-0,0079857782	-0,010043283	-0,010658234
41613	96,52832	-10,465722	-10,45757	0	-0,070223771	-0,0431103	-0,035512738	-0,048484981	-0,045333177	-0,029886141	-0,0078598838	-0,010005421	-0,010491112
41613	96,62793	-10,276464	-10,278306	0	-0,069600902	-0,04256092	-0,034950472	-0,047987353	-0,044744939	-0,029773334	-0,0077527994	-0,0098090591	-0,010346929
41613	96,727539	-10,087206	-10,114346	0	-0,068388321	-0,041995857	-0,034384735	-0,047457434	-0,044145405	-0,029676782	-0,0076430859	-0,0097129503	-0,010272527
41613	96,827148	-9,8979483	-9,9360838	0	-0,067589432	-0,041452639	-0,033858709	-0,046940103	-0,043559104	-0,029621335	-0,0075641386	-0,0095245326	-0,010081757
41613	96,926758	-9,7086906	-9,7379284	0	-0,066497177	-0,040876996	-0,033286549	-0,046389483	-0,042954952	-0,029545223	-0,0074845664	-0,0093804123	-0,0098965932
41613	97,026367	-9,519433	-9,5345306	0	-0,065636821	-0,040324043	-0,032741375	-0,045861185	-0,042369574	-0,029463185	-0,0073590088	-0,0092714811	-0,0097099692
41613	97,125977	-9,3301754	-9,3509531	0	-0,065133162	-0,039779015	-0,032213353	-0,045331836	-0,041791856	-0,02941975	-0,0072269496	-0,0091611715	-0,0095620863
41613	97,225586	-9,1409168	-9,1592007	0	-0,063645467	-0,039249454	-0,031689294	-0,044812806	-0,041246265	-0,029304504	-0,0071007684	-0,0089804856	-0,0094248876
41613	97,325195	-8,9516592	-8,9887266	0	-0,063304976	-0,038710669	-0,031158127	-0,044282597	-0,040691286	-0,029182505	-0,0069536269	-0,0088306861	-0,0092302002
41613	97,424805	-8,7624016	-8,8255873	0	-0,062444247	-0,038141388	-0,030623861	-0,04373594	-0,040064365	-0,029119153	-0,0069093071	-0,0087934742	-0,0091427285
41613	97,524414	-8,573144	-8,6390009	0	-0,061522052	-0,037567053	-0,030070327	-0,043179527	-0,039451301	-0,029052041	-0,0068227351	-0,0086077964	-0,0089983735
41613	97,624023	-8,3838863	-8,4265995	0	-0,060349144	-0,03697798	-0,02951508	-0,0425945	-0,038824365	-0,028974812	-0,0066244048	-0,0085169422	-0,0088158958
41613	97,723633	-8,1946278	-8,2552013	0	-0,059404783	-0,036372814	-0,028935231	-0,042031266	-0,03815195	-0,028878694	-0,006518655	-0,0083582057	-0,0086093768
41613	97,823242	-8,0053701	-8,0537863	0	-0,058307126	-0,035844505	-0,028410144	-0,041500561	-0,037622809	-0,028817141	-0,006467564	-0,0082444092	-0,0084458701
41613	97,922852	-7,8161125	-7,9064426	0	-0,057833269	-0,035372451	-0,027952559	-0,041060898	-0,037103891	-0,028711531	-0,006267102	-0,0081073968	-0,0082891993
41613	98,022461	-7,6268549	-7,7895169	0	-0,056770444	-0,034923978	-0,027543478	-0,040585518	-0,036642939	-0,028732058	-0,0062583312	-0,0080749281	-0,0081618782
41613	98,12207	-7,4375968	-7,6592283	0	-0,05660858	-0,034505825	-0,027116291	-0,040212527	-0,036188662	-0,028667159	-0,0061961012	-0,0079802927	-0,008165855
41613	98,22168	-7,2483392	-7,5251331	0	-0,05576238	-0,034061961	-0,02669964	-0,039728001	-0,035758242	-0,028620856	-0,0061550299	-0,0079293894	-0,0080405083
41613	98,321289	-7,0590811	-7,3975029	0	-0,054531544	-0,033687748	-0,026328243	-0,039405718	-0,035329282	-0,028504232	-0,005976724	-0,0078296494	-0,0079163518
41613	98,420898	-6,8698235	-7,2589359	0	-0,054286793	-0,033279717	-0,025950156	-0,038960375	-0,03492862	-0,028461827	-0,0059120101	-0,0076636281	-0,0077500287
41613	98,520508	-6,6805658	-7,1583261	0	-0,054067932	-0,032928027	-0,025645681	-0,038595006	-0,034543395	-0,028410407	-0,0058482485	-0,0075823311	-0,0077218004
41613	98,620117	-6,4913077	-7,1740503	0	-0,054118223	-0,032829784	-0,025470071	-0,038530078	-0,0344892	-0,02838283	-0,005825432	-0,0075552734	-0,0076487344
41613	98,719727	-6,3020501	-7,1695271	0	-0,053564273	-0,032759722	-0,025378935	-0,038492378	-0,034407854	-0,028415771	-0,0058831354	-0,0075736046	-0,0076467935
41613	98,819336	-6,112792	-7,0690813	0	-0,053304806	-0,032559399	-0,025227658	-0,038270094	-0,034180447	-0,028354222	-0,0058230949	-0,0074407943	-0,00766466
41613	98,918945	-5,9235344	-6,8272657	0	-0,051983632	-0,031968232	-0,024789177	-0,037571073	-0,033544451	-0,028218241	-0,005655467	-0,0072254995	-0,0074212607
41613	99,018555	-5,7342768	-6,3142462	0	-0,049687736	-0,030684611	-0,023664869	-0,036254939	-0,032134026	-0,028045831	-0,005370785	-0,0069618272	-0,0070364904
41613	99,118164	-5,5450187	-5,6370029	0	-0,046361797	-0,028772758	-0,022088565	-0,034050137	-0,030179575	-0,027701735	-0,0048693218	-0,0065060612	-0,0064715762
41613	99,217773	-5,3557611	-5,0279183	0	-0,042948127	-0,026976397	-0,020788349	-0,031759255	-0,028381586	-0,027444763	-0,0044867531	-0,0060641663	-0,0059884265
41613	99,317383	-5,166503	-4,6254358	0	-0,040310808	-0,025654968	-0,019850843	-0,030062525	-0,027051538	-0,027241727	-0,0042040884	-0,0057831835	-0,0056539886
41613	99,416992	-4,9772453	-4,3686256	0	-0,03892798	-0,024741931	-0,019199394	-0,028869214	-0,026157185	-0,027123366	-0,0040818527	-0,0055774814	-0,0054570157
41613	99,516602	-4,7879877	-4,1910839	0	-0,037544407	-0,024080843	-0,018720232	-0,02800878	-0,025513515	-0,027096933	-0,003953686	-0,0055100815	-0,0053633936
41613	99,616211	-4,5987296	-4,010776	0	-0,036621653	-0,023552669	-0,018327557	-0,027319416	-0,025011033	-0,027023919	-0,0037953125	-0,005461378	-0,0051887482
41613	99,71582	-4,409472	-3,8537941	0	-0,035430491	-0,023061622	-0,017993264	-0,026671683	-0,02451992	-0,026935747	-0,0037386147	-0,0052699819	-0,0050356891
41613	99,81543	-4,2202139	-3,7149527	0	-0,034614466	-0,022607736	-0,01767496	-0,026075931	-0,024072319	-0,026844461	-0,0035500953	-0,0051511666	-0,004944561
41613	99,915039	-4,0309563	-3,5723708	0	-0,033717044	-0,022127165	-0,017368026	-0,025391698	-0,023621768	-0,026774952	-0,0035215782	-0,0049911235	-0,0047878344
41613	100,01465	-3,8416984	-3,4379437	0	-0,033132173	-0,021670181	-0,017059885	-0,024788128	-0,023162529	-0,026678441	-0,0033869583	-0,0048817964	-0,0046863295
41613	100,11426	-3,6524405	-3,3151283	0	-0,031474419	-0,021238603	-0,016788043	-0,024165438	-0,022762328	-0,026614154	-0,0033982676	-0,0047215968	-0,0046041664
41613	100,21387	-3,4631829	-3,1664743	0	-0,030753762	-0,020735886	-0,016465284	-0,023477076	-0,0222653	-0,026579108	-0,0033265664	-0,0046325326	-0,004485894
41613	100,31348	-3,2739251	-3,0116737	0	-0,029729307	-0,020263815	-0,016172685	-0,022818245	-0,021800518	-0,026510693	-0,0031816403	-0,0045001265	-0,0043384172
41613	100,41309	-3,0846672	-2,8590803	0	-0,028813444	-0,01978296	-0,015859045	-0,022168705	-0,021321133	-0,026456485	-0,0030592869	-0,0044133207	-0,004243983
41613	100,5127	-2,8954093	-2,7146208	0	-0,027771108	-0,019293997	-0,015578516	-0,021461178	-0,020842299	-0,026314855	-0,0029629446	-0,0042506419	-0,0040404834
41613	100,6123	-2,7061515	-2,562156	0	-0,02686549	-0,018795475	-0,015294664	-0,020774594	-0,020317167	-0,026294077	-0,0028487225	-0,0041918233	-0,0040051788
41613	100,71191	-2,5168939	-2,422277	0	-0,025552697	-0,018259587	-0,014951162	-0,020013152	-0,019814447	-0,026204592	-0,0027617624	-0,0039840778	-0,0039071143
41613	100,81152	-2,327636	-2,2641606	0	-0,024213828	-0,01767626	-0,01462356	-0,019181455	-0,019223765	-0,026125597	-0,0027293663	-0,0038662357	-0,0037793182
41613	100,91113	-2,1383781	-2,0449328	0	-0,022806972	-0,017008051	-0,014256023	-0,018202728	-0,018565401	-0,026050109	-0,002629024	-0,0037206914	-0,003580045
41613	101,01074	-1,9491204	-1,8533542	0	-0,021262094	-0,016233837	-0,013852157	-0,017085504	-0,017763853	-0,025926201	-0,0024827621	-0,0035414901	-0,003414765
41613	101,11035	-1,7598625	-1,6271118	0	-0,019637309	-0,015473911	-0,013492785	-0,01595916	-0,016969785	-0,025870318	-0,0024124144	-0,0033522416	-0,0032189973
41613	101,20996	-1,5706047	-1,429338	0	-0,017683767	-0,014644478	-0,013098441	-0,014738325	-0,016096666	-0,025741015	-0,0023094595	-0,0031537944	-0,0030293241
41613	101,30957	-1,3813469	-1,2383666	0	-0,016006827	-0,013780721	-0,01274354	-0,013430968	-0,015167654	-0,025685215	-0,002256335	-0,0028863577	-0,00292092
41613	101,40918	-1,1920891	-1,0987948	0	-0,014580227	-0,012965596	-0,012419395	-0,01215845	-0,014318943	-0,0256477	-0,0022885096	-0,0027855057	-0,0028379038
41613	101,50879	-1,0028313	-0,92498589	0	-0,012250245	-0,012050938	-0,012063064	-0,010754582	-0,013335168	-0,025547296	-0,0022088627	-0,0025660414	-0,0026668049
41613	101,6084	-1,178125	-0,75957924	0	-0,010787509	-0,011159234	-0,011724643	-0,0093208998	-0,012432158	-0,025460565	-0,0022292587	-0,0023399964	-0,0025126413
41613	101,70801	-1,3673828	-0,68319404	0	-0,0096878037	-0,010531244	-0,011395924	-0,0083541423	-0,011843666	-0,025404973	-0,0021047199	-0,0022081202	-0,0024170391
41613	101,80762	-1,5566406	-0,66769308	0	-0,0094346702	-0,010291331	-0,01125776	-0,0079886056	-0,011627629	-0,025346717	-0,0021402962	-0,0021584453	-0,0023574233
41613	101,90723	-1,7458985	-0,73492712	0	-0,0096997246	-0,010278981	-0,011209078	-0,0080392472	-0,011588618	-0,025410024	-0,0021262816	-0,0022139205	-0,0023746565
41613	102,00684	-1,9351562	-0,85718185	0	-0,010708719	-0,010342245	-0,011218034	-0,008192338	-0,011616364	-0,02544627	-0,0021187994	-0,0023699114	-0,0025291573
41613	102,10645	-2,124414	-1,0587573	0	-0,012494065	-0,010531734	-0,011242725	-0,0086864308	-0,011666045	-0,025568074	-0,002258925	-0,0026105698	-0,0026847627
41613	102,20605	-2,3136718	-1,3190732	0	-0,014503486	-0,011063911	-0,011223413	-0,010040537	-0,011927783	-0,025632789	-0,0022381509	-0,0027929209	-0,002849929
41613	102,30566	-2,5029297	-1,601547	0	-0,017004274	-0,012027274	-0,011257999	-0,011801518	-0,013022304	-0,025767859	-0,0023250785	-0,0030902876	-0,0030242521
41613	102,40527	-2,6921875	-1,9133296	0	-0,018969364	-0,012928195	-0,011305831	-0,013561577	-0,013917178	-0,025830325	-0,0024666809	-0,0033378555	-0,0032392461
41613	102,50488	-2,8814454	-2,1989121	0	-0,021366403	-0,013777272	-0,011378668	-0,015177321	-0,014775828	-0,025965743	-0,0025354787	-0,0035633128	-0,0034275316
41613	102,60449	-3,070703	-2,4489892	0	-0,022738613	-0,014514068	-0,011506088	-0,016552454	-0,015483662	-0,026096456	-0,0026778087	-0,0038796775	-0,0035730135
41613	102,7041	-3,2599609	-2,730135	0	-0,024555996	-0,01522777	-0,011699446	-0,017782101	-0,016201764	-0,02616773	-0,0028521414	-0,003926863	-0,0037459768
41613	102,80371	-3,4492188	-2,9695928	0	-0,025854446	-0,01586806	-0,011953704	-0,018854903	-0,016795576	-0,02635989	-0,0029590798	-0,0042038839	-0,0039951243
41613	102,90332	-3,6384766	-3,1978414	0	-0,027305447	-0,016516738	-0,012247168	-0,019935371	-0,017367676	-0,026434662	-0,0030792183	-0,0043564728	-0,0041137077
41613	103,00293	-3,8277342	-3,3932402	0	-0,028551929	-0,017129105	-0,012589358	-0,020871995	-0,017925963	-0,026503578	-0,0031671152	-0,0044846209	-0,0042330343
41613	103,10254	-4,0169921	-3,5984702	0	-0,030040741	-0,017686978	-0,012857519	-0,021759115	-0,0184443	-0,026588025	-0,0032740764	-0,0045842435	-0,0044056512
41613	103,20215	-4,2062502	-3,7927051	0	-0,031094253	-0,018227533	-0,013166048	-0,022607736	-0,018908814	-0,02663707	-0,0033315124	-0,004779567	-0,0044658817
41613	103,30176	-4,3955078	-3,9390996	0	-0,031926669	-0,018678695	-0,01338727	-0,023305008	-0,019343808	-0,026683629	-0,0034327118	-0,0048397668	-0,0046134423
41613	103,40137	-4,5847654	-4,1192565	0	-0,032913499	-0,019115482	-0,013666816	-0,023959866	-0,019719765	-0,026715998	-0,0035800927	-0,0048920196	-0,0046554618
41613	103,50098	-4,7740235	-4,2388215	0	-0,033557229	-0,019418303	-0,013835587	-0,024436731	-0,019982591	-0,026818546	-0,0036563764	-0,0049401335	-0,0048218872
41613	103,60059	-4,9632812	-4,2429919	0	-0,033954903	-0,019533802	-0,013911955	-0,024613233	-0,020076215	-0,0268251	-0,0036642842	-0,005005829	-0,0048333928
41613	103,7002	-5,1525388	-4,2528639	0	-0,033799186	-0,019588413	-0,013959341	-0,024700936	-0,02010496	-0,026811369	-0,0036822499	-0,0049187727	-0,0048394464
41613	103,7998	-5,3417969	-4,2938013	0	-0,034302101	-0,019659277	-0,013979919	-0,024808671	-0,020189241	-0,026847759	-0,0036874313	-0,0050149439	-0,0048617572
41613	103,89941	-5,5310545	-4,3351464	0	-0,034552813	-0,019757597	-0,014018424	-0,024997655	-0,020256713	-0,026875373	-0,0037491752	-0,0050443532	-0,0048672985
41613	103,99902	-5,7203126	-4,393311	0	-0,034742989	-0,019881919	-0,014060222	-0,025204413	-0,020381123	-0,026870212	-0,0037766139	-0,0051046973	-0,0048658382
41613	104,09863	-5,9095702	-4,6095586	0	-0,036102906	-0,020302042	-0,014280565	-0,025816971	-0,020808592	-0,026955692	-0,0038579868	-0,0052493224	-0,0050364509
41613	104,19824	-6,0988278	-4,9152822	0	-0,037351996	-0,020967992	-0,014623694	-0,026813578	-0,021466702	-0,027067294	-0,0040316395	-0,0054258471	-0,005269099
41613	104,29785	-6,2880859	-5,4107661	0	-0,039410405	-0,022225328	-0,015441008	-0,028563442	-0,022671536	-0,027324356	-0,0044090338	-0,0057328111	-0,005639879
41613	104,39746	-6,4773436	-5,9723797	0	-0,042463094	-0,02369711	-0,016405739	-0,030523373	-0,024162218	-0,027574839	-0,0047262697	-0,0061390428	-0,0060117356
41613	104,49707	-6,6666017	-6,6060328	0	-0,04612878	-0,025475318	-0,017765917	-0,032790009	-0,025870025	-0,027820971	-0,0051121996	-0,0065029263	-0,0064690802
41613	104,59668	-6,8558593	-6,9127426	0	-0,047216564	-0,026438465	-0,018477686	-0,034027509	-0,026810199	-0,027940214	-0,0052402741	-0,0067917947	-0,0067227874
41613	104,69629	-7,0451169	-7,1376376	0	-0,048657134	-0,02702862	-0,018903129	-0,034784473	-0,027398258	-0,027996751	-0,0052922168	-0,0068736579	-0,0068120919
41613	104,7959	-7,234375	-7,318222	0	-0,049189851	-0,02754424	-0,019298114	-0,035417877	-0,027916729	-0,028093789	-0,0055240942	-0,0069879359	-0,0070095528
41613	104,89551	-7,4236326	-7,4959788	0	-0,050116703	-0,027995413	-0,019672714	-0,035917964	-0,028395563	-0,02816407	-0,0056164134	-0,0071497634	-0,0071493015
41613	104,99512	-7,6128907	-7,6614704	0	-0,050973147	-0,028470438	-0,020067908	-0,036472332	-0,028871074	-0,028206736	-0,0057126153	-0,0072000427	-0,0072610844
41613	105,09473	-7,8021483	-7,8161006	0	-0,051921234	-0,028895594	-0,020450689	-0,036925808	-0,029310286	-0,028359281	-0,0058594276	-0,0073827496	-0,0074138921
41613	105,19434	-7,991406	-7,9982271	0	-0,052443147	-0,029395385	-0,020887591	-0,037462819	-0,029835746	-0,02839251	-0,0058646253	-0,0074175065	-0,0075234268
41613	105,29395	-8,1806641	-8,1724939	0	-0,053522363	-0,029874509	-0,021342181	-0,037952151	-0,030329198	-0,028470207	-0,0060404316	-0,0076006306	-0,0076400843
41613	105,39355	-8,3699217	-8,3287983	0	-0,054380298	-0,030371478	-0,021790795	-0,038484894	-0,030838743	-0,028488435	-0,0060736211	-0,0076401839	-0,0077526327
41613	105,49316	-8,5591793	-8,5245466	0	-0,055365078	-0,030904261	-0,022307463	-0,03904793	-0,031357393	-0,028623432	-0,0061903456	-0,0077691544	-0,0078637097
41613	105,59277	-8,7484369	-8,7406425	0	-0,056019239	-0,031422697	-0,022805847	-0,039571837	-0,031890407	-0,028704425	-0,0064302944	-0,0079438742	-0,0080777239
41613	105,69238	-8,9376955	-8,9880371	0	-0,057159178	-0,032061998	-0,0233896	-0,040218107	-0,03257829	-0,02880442	-0,0065490268	-0,0080821412	-0,008251423
41613	105,79199	-9,1269531	-9,2422876	0	-0,058109872	-0,032791667	-0,024082668	-0,040935811	-0,033356518	-0,028926501	-0,006708249	-0,0082707815	-0,0084795523
41613	105,8916	-9,3162107	-9,5246439	0	-0,059944764	-0,033593439	-0,024851792	-0,04176721	-0,034161314	-0,029049281	-0,0068424991	-0,008487721	-0,0086693652
